,Unnamed: 0,year,rank,song,artist
2700,2700,1987,2,Everybody Have Fun Tonight,Wang Chung
2701,2701,1987,3,Notorious,Duran Duran
2702,2702,1987,4,Shake You Down,Gregory Abbott
2703,2703,1987,5,The Way It Is,Bruce Hornsby & The Range
2704,2704,1987,6,C'est La Vie,Robbie Nevil
2705,2705,1987,7,Control,Janet Jackson
2706,2706,1987,8,War,Bruce Springsteen
2707,2707,1987,9,Stand By Me,Ben E. King
2708,2708,1987,10,Don't Get Me Wrong,Pretenders
2709,2709,1987,11,To Be A Lover,Billy Idol
2710,2710,1987,12,Is This Love,Survivor
2711,2711,1987,13,Land Of Confusion,Genesis
2712,2712,1987,14,Victory,Kool & The Gang
2713,2713,1987,15,At This Moment,Billy Vera & The Beaters
2714,2714,1987,16,Love Is Forever,Billy Ocean
2715,2715,1987,17,You Know I Love You ... Don't You?,Howard Jones
2716,2716,1987,18,Someday,Glass Tiger
2717,2717,1987,19,"The Future's So Bright, I Gotta Wear Shades",Timbuk 3
2718,2718,1987,20,Hip To Be Square,Huey Lewis & The News
2719,2719,1987,21,The Next Time I Fall,Peter Cetera With Amy Grant
