,Unnamed: 0,year,rank,song,artist
2840,2840,1988,42,The One I Love,R.E.M.
2841,2841,1988,43,I Think We're Alone Now,Tiffany
2842,2842,1988,44,I Found Someone,Cher
2843,2843,1988,45,Can't Stay Away From You,Gloria Estefan & Miami Sound Machine
2844,2844,1988,46,Pump Up The Volume,M/A/R/R/S
2845,2845,1988,47,I Don't Mind At All,Bourgeois Tagg
2846,2846,1988,48,I Can't Help It,Bananarama
2847,2847,1988,49,Skeletons,Stevie Wonder
2848,2848,1988,50,I Do You,The Jets
2849,2849,1988,51,Because Of You,The Cover Girls
2850,2850,1988,52,Mony Mony,Billy Idol
2851,2851,1988,53,In God's Country,U2
2852,2852,1988,54,You And Me Tonight,Deja
2853,2853,1988,55,She's Like The Wind,Patrick Swayze (Featuring Wendy Fraser)
2854,2854,1988,56,853-5937,Squeeze
2855,2855,1988,57,I've Been In Love Before,Cutting Crew
2856,2856,1988,58,(Baby Tell Me) Can You Dance,Shanice Wilson
2857,2857,1988,59,Lover's Lane,Georgio
2858,2858,1988,60,Hot In The City,Billy Idol
2859,2859,1988,61,Never Gonna Give You Up,Rick Astley
