,Unnamed: 0,year,rank,song,artist
2600,2600,1986,2,Party All The Time,Eddie Murphy
2601,2601,1986,3,Alive & Kicking,Simple Minds
2602,2602,1986,4,That's What Friends Are For,Dionne & Friends
2603,2603,1986,5,I Miss You,Klymaxx
2604,2604,1986,6,Small Town,John Mellencamp
2605,2605,1986,7,Broken Wings,Mr. Mister
2606,2606,1986,8,Separate Lives,Phil Collins and Marilyn Martin
2607,2607,1986,9,Tonight She Comes,The Cars
2608,2608,1986,10,Election Day,Arcadia
2609,2609,1986,11,Talk To Me,Stevie Nicks
2610,2610,1986,12,Sleeping Bag,ZZ Top
2611,2611,1986,13,Walk Of Life,Dire Straits
2612,2612,1986,14,Perfect Way,Scritti Politti
2613,2613,1986,15,Burning Heart,Survivor
2614,2614,1986,16,My Hometown,Bruce Springsteen
2615,2615,1986,17,Love Is The Seventh Wave,Sting
2616,2616,1986,18,Emergency,Kool & The Gang
2617,2617,1986,19,It's Only Love,Bryan Adams/Tina Turner
2618,2618,1986,20,I'm Your Man,Wham!
2619,2619,1986,21,Conga,Miami Sound Machine
