,Unnamed: 0,year,rank,song,artist
2560,2560,1985,62,Tragedy,John Hunter
2561,2561,1985,63,Two Tribes,Frankie Goes To Hollywood
2562,2562,1985,64,Do It Again,The Kinks
2563,2563,1985,65,Treat Her Like A Lady,The Temptations
2564,2564,1985,66,Naughty Naughty,John Parr
2565,2565,1985,67,It Ain't Enough,Corey Hart
2566,2566,1985,68,Big In Japan,Alphaville
2567,2567,1985,69,Lonely School,Tommy Shaw
2568,2568,1985,70,I Just Called To Say I Love You,Stevie Wonder
2569,2569,1985,71,Caribbean Queen (No More Love On The Run),Billy Ocean
2570,2570,1985,72,Purple Rain,Prince And The Revolution
2571,2571,1985,73,Small Town Boy,Bronski Beat
2572,2572,1985,74,Turn Up The Radio,Autograph
2573,2573,1985,75,Eye On You,Billy Squier
2574,2574,1985,76,Knocking At Your Back Door,Deep Purple
2575,2575,1985,77,All Right Now,Rod Stewart
2576,2576,1985,78,I Do'wanna Know,REO Speedwagon
2577,2577,1985,79,Don't Stop,Jeffrey Osborne
2578,2578,1985,80,Rockin' At Midnight,The Honeydrippers
2579,2579,1985,81,The Greatest Gift Of All,Kenny Rogers & Dolly Parton
