,Unnamed: 0,year,rank,song,artist
2620,2620,1986,22,Go Home,Stevie Wonder
2621,2621,1986,23,You're A Friend Of Mine,Clarence Clemons & Jackson Browne
2622,2622,1986,24,Spies Like Us,Paul McCartney
2623,2623,1986,25,Never,Heart
2624,2624,1986,26,We Built This City,Starship
2625,2625,1986,27,Goodbye,Night Ranger
2626,2626,1986,28,Everybody Dance,Ta Mara & The Seen
2627,2627,1986,29,Object Of My Desire,Starpoint
2628,2628,1986,30,Sidewalk Talk,Jellybean Featuring Catherine Buchanan
2629,2629,1986,31,"When The Going Gets Tough, The Tough Get Going",Billy Ocean
2630,2630,1986,32,Sex As A Weapon,Pat Benatar
2631,2631,1986,33,Face The Face,Pete Townshend
2632,2632,1986,34,Who's Zoomin' Who,Aretha Franklin
2633,2633,1986,35,Wrap Her Up,Elton John
2634,2634,1986,36,How Will I Know,Whitney Houston
2635,2635,1986,37,A Love Bizarre,Sheila E.
2636,2636,1986,38,The Sweetest Taboo,Sade
2637,2637,1986,39,Everything In My Heart,Corey Hart
2638,2638,1986,40,Lay Your Hands On Me,Thompson Twins
2639,2639,1986,41,Sun City,Artists United Against Apartheid
