,Unnamed: 0,year,rank,song,artist
2580,2580,1985,82,Desert Moon,Dennis DeYoung
2581,2581,1985,83,Hard Habit To Break,Chicago
2582,2582,1985,84,Had A Dream (Sleeping With The Enemy),Roger Hodgson
2583,2583,1985,85,Yo Little Brother,Nolan Thomas
2584,2584,1985,86,Fools Like Me,Lorenzo Lamas
2585,2585,1985,87,Taxi Dancing,Rick Springfield With Randy Crawford
2586,2586,1985,88,Catch My Fall,Billy Idol
2587,2587,1985,89,Tears,John Waite
2588,2588,1985,90,Eat My Shorts,Rick Dees
2589,2589,1985,91,What About Me?,Kenny Rogers With Kim Carnes & James Ingram
2590,2590,1985,92,Amnesia,Shalamar
2591,2591,1985,93,Let It All Blow,Dazz Band
2592,2592,1985,94,I Can't Drive 55,Sammy Hagar
2593,2593,1985,95,Friends/Five Minutes Of Funk,Whodini
2594,2594,1985,96,I'm So Excited,The Pointer Sisters
2595,2595,1985,97,Blue Jean,David Bowie
2596,2596,1985,98,I Wanna Go Back,Billy Satellite
2597,2597,1985,99,Hands Tied,Scandal Featuring Patty Smyth
2598,2598,1985,100,I Need You Tonight,Peter Wolf
2599,2599,1986,1,"Say You, Say Me",Lionel Richie
