,Unnamed: 0,year,rank,song,artist
2520,2520,1985,22,I Can't Hold Back,Survivor
2521,2521,1985,23,Careless Whisper,Wham! Featuring George Michael
2522,2522,1985,24,Centipede,Rebbie Jackson
2523,2523,1985,25,I Would Die 4 U,Prince And The Revolution
2524,2524,1985,26,Lover Boy,Billy Ocean
2525,2525,1985,27,Wake Me Up Before You Go-Go,Wham!
2526,2526,1985,28,Hello Again,The Cars
2527,2527,1985,29,Bruce,Rick Springfield
2528,2528,1985,30,Penny Lover,Lionel Richie
2529,2529,1985,31,Love Light In Flight,Stevie Wonder
2530,2530,1985,32,Neutron Dance,The Pointer Sisters
2531,2531,1985,33,Tender Years,John Cafferty & The Beaver Brown Band
2532,2532,1985,34,The Belle Of St. Mark,Sheila E.
2533,2533,1985,35,Method Of Modern Love,Daryl Hall John Oates
2534,2534,1985,36,Solid,Ashford & Simpson
2535,2535,1985,37,Foolish Heart,Steve Perry
2536,2536,1985,38,Call To The Heart,Giuffria
2537,2537,1985,39,Jungle Love,The Time
2538,2538,1985,40,Misled,Kool & The Gang
2539,2539,1985,41,In Neon,Elton John
