,Unnamed: 0,year,rank,song,artist
2760,2760,1987,62,Facts Of Love,Jeff Lorber & Karyn White
2761,2761,1987,63,Brand New Lover,Dead Or Alive
2762,2762,1987,64,I'll Be Over You,Toto
2763,2763,1987,65,I Wanna Go Back,Eddie Money
2764,2764,1987,66,The Best Man In The World,Ann Wilson
2765,2765,1987,67,"Somewhere Out There (From ""An American Tail"")",Linda Ronstadt & James Ingram
2766,2766,1987,68,(You Gotta) Fight For Your Right (To Party!),Beastie Boys
2767,2767,1987,69,(Forever) Live And Die,Orchestral Manoeuvres In The Dark
2768,2768,1987,70,I'm Not Perfect (But I'm Perfect For You),Grace Jones
2769,2769,1987,71,The Rain,Oran 'Juice' Jones
2770,2770,1987,72,Girlfriend,Bobby Brown
2771,2771,1987,73,We Connect,Stacey Q
2772,2772,1987,74,Some People,Paul Young
2773,2773,1987,75,Goin' To The Bank,Commodores
2774,2774,1987,76,Suburbia,Pet Shop Boys
2775,2775,1987,77,Without Your Love,Toto
2776,2776,1987,78,Welcome To The Boomtown,David & David
2777,2777,1987,79,I Didn't Mean To Turn You On,Robert Palmer
2778,2778,1987,80,Candy,Cameo
2779,2779,1987,81,True To You,Ric Ocasek
