,Unnamed: 0,year,rank,song,artist
5820,5820,2018,22,I Get The Bag,Gucci Mane Featuring Migos
5821,5821,2018,23,Feel It Still,Portugal. The Man
5822,5822,2018,24,Him & I,G-Eazy & Halsey
5823,5823,2018,25,Believer,Imagine Dragons
5824,5824,2018,26,Meant To Be,Bebe Rexha & Florida Georgia Line
5825,5825,2018,27,How Long,Charlie Puth
5826,5826,2018,28,Bank Account,21 Savage
5827,5827,2018,29,Wolves,Selena Gomez X Marshmello
5828,5828,2018,30,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber
5829,5829,2018,31,Plain Jane,A$AP Ferg Featuring Nicki Minaj
5830,5830,2018,32,Mi Gente,J Balvin & Willy William Featuring Beyonce
5831,5831,2018,33,The Weekend,SZA
5832,5832,2018,34,1-800-273-8255,Logic Featuring Alessia Cara & Khalid
5833,5833,2018,35,The Way Life Goes,Lil Uzi Vert Featuring Nicki Minaj
5834,5834,2018,36,Rockin' Around The Christmas Tree,Brenda Lee
5835,5835,2018,37,That's What I Like,Bruno Mars
5836,5836,2018,38,It's The Most Wonderful Time Of The Year,Andy Williams
5837,5837,2018,39,Attention,Charlie Puth
5838,5838,2018,40,End Game,Taylor Swift Featuring Ed Sheeran & Future
5839,5839,2018,41,Sky Walker,Miguel Featuring Travis Scott
