,Unnamed: 0,year,rank,song,artist
2720,2720,1987,22,Open Your Heart,Madonna
2721,2721,1987,23,All I Wanted,Kansas
2722,2722,1987,24,You Give Love A Bad Name,Bon Jovi
2723,2723,1987,25,Coming Around Again,Carly Simon
2724,2724,1987,26,Change Of Heart,Cyndi Lauper
2725,2725,1987,27,Touch Me (I Want Your Body),Samantha Fox
2726,2726,1987,28,Falling In Love (Uh-Oh),Miami Sound Machine
2727,2727,1987,29,You Be Illin',Run-D.M.C.
2728,2728,1987,30,Keep Your Hands To Yourself,The Georgia Satellites
2729,2729,1987,31,Two People,Tina Turner
2730,2730,1987,32,For Tonight,Nancy Martinez
2731,2731,1987,33,Word Up,Cameo
2732,2732,1987,34,This Is The Time,Billy Joel
2733,2733,1987,35,We're Ready,Boston
2734,2734,1987,36,Will You Still Love Me?,Chicago
2735,2735,1987,37,Talk To Me,Chico DeBarge
2736,2736,1987,38,Human,The Human League
2737,2737,1987,39,Love You Down,Ready For The World
2738,2738,1987,40,Stop To Love,Luther Vandross
2739,2739,1987,41,Love Will Conquer All,Lionel Richie
