,Unnamed: 0,year,rank,song,artist
2540,2540,1985,42,Strut,Sheena Easton
2541,2541,1985,43,Operator,Midnight Star
2542,2542,1985,44,(Pride) In The Name Of Love,U2
2543,2543,1985,45,Mistake No. 3,Culture Club
2544,2544,1985,46,Tenderness,General Public
2545,2545,1985,47,Money Changes Everything,Cyndi Lauper
2546,2546,1985,48,The Heat Is On,Glenn Frey
2547,2547,1985,49,Sugar Walls,Sheena Easton
2548,2548,1985,50,The Old Man Down The Road,John Fogerty
2549,2549,1985,51,Stranger In Town,Toto
2550,2550,1985,52,We Are The Young,Dan Hartman
2551,2551,1985,53,Tonight,David Bowie
2552,2552,1985,54,Missing You,Diana Ross
2553,2553,1985,55,"Make No Mistake, He's Mine",Barbra Streisand With Kim Carnes
2554,2554,1985,56,Walking On A Thin Line,Huey Lewis & The News
2555,2555,1985,57,Mr. Telephone Man,New Edition
2556,2556,1985,58,Better Be Good To Me,Tina Turner
2557,2557,1985,59,Lover Girl,Teena Marie
2558,2558,1985,60,20/20,George Benson
2559,2559,1985,61,Ti Amo,Laura Branigan
